file	bytes	sha256
Supplementary_Data/Figure_4_locus_orf_superpopulation_frequencies.tsv	1214	e8c3cd020c1021388c46371016256185eadff9c1b745f1ab835227f11414f3af
Supplementary_Data/Figure_4_person_orf_burden.tsv	8457	ffe470edbc0ac47c48dbe50794f1ed4b79345f7ba23049689e0e2ffe59f83f7e
Supplementary_Data/Figure_5_pairwise_divergence_summary.tsv	4069	b18c94992abd8dc48320f2e1e65a56ee21ee5c89e060fd6099aa4bb587469fc8
Supplementary_Data/Figure_5_source_effect_model_comparison.tsv	12344	66c9c96ec5311f19935252f521c61131ce3dae8165a81b8356decdbdf82b365e
Supplementary_Data/Figure_7_solo_LTR_haplotype_counts.tsv	615	946357bd35d45f0177fc2143d33442ddbcc9bae97c32006454ac4641f72bcb09
Supplementary_Data/Figure_8_population_metadata.tsv	1139	a848dc2290371b5fca77d8cadf903a81ac9ad8338f29283a85d63c245a521335
Supplementary_Data/Figure_8_population_metadata_sources/11308573.xml	2360	b9a6555f2695de9585d784ded635f50208a299388ac381dd688de02d51b66d15
Supplementary_Data/Figure_8_population_metadata_sources/13958415.xml	2446	66c5a943ac764ff89dbe7615a87de5292345e603140684e355cf623b1621daf6
Supplementary_Data/Figure_8_population_metadata_sources/3283350.xml	2488	7cb96a808d3711883ef9aabb96bbda3715a4e110556b01db16abc0258a9dc6e4
Supplementary_Data/Figure_8_population_metadata_sources/33621959.xml	1843	5577214fd3a3814f42ea831b411e6b78bb8e7c2e6a4e0754937d94afacbc66d8
Supplementary_Data/Figure_8_population_metadata_sources/README.md	2257	243e5731771456b02972cdd810ad8bce159dfc0e2f2ca05ab127977246bae423
Supplementary_Data/Figure_8_population_metadata_sources/coriell_GM24631.html	130322	7acb9105995d344d83fe45936c7b6e8ad2cb47cd8a5c7f2e69b0823bdd8c8b5f
Supplementary_Data/Figure_8_population_metadata_sources/coriell_HG02109.html	108481	b8b0f0b3ed40e2b3462676e47bde5d8ab086a199a06f7de3274c9b4feddaac7f
Supplementary_Data/Figure_8_population_metadata_sources/coriell_HG06807.html	108359	bc8b9e97f7ae70362d2eebd9c15381edb84099e249a9d996046d618d0a3461aa
Supplementary_Data/Figure_8_population_metadata_sources/eight_corrected_observations.tsv	1495	dc3ce98ebc4677d701afbfa97ae9a36d3d23bcbecc024a1c571f5f1f4438d43d
Supplementary_Data/Figure_8_population_metadata_sources/hprc_git_commit.json	214	fbb055120cbb30611c576bff60db7ede0b62ff758b904824ce04488292c0afac
Supplementary_Data/Figure_8_population_metadata_sources/hprc_release2_sample_README.md	3979	7c222925477fa989806bcc8bb9be43b935337ceb1c4e5d90838327ae0c3fa9ba
Supplementary_Data/Figure_8_population_metadata_sources/hprc_release2_sample_metadata.csv	25939	16503c78a616e34e1b1e529baa0d44460c4735020569725c30ebdc5897f68112
Supplementary_Data/Figure_8_population_metadata_sources/population_counts_before_after.tsv	110	13c043a2e1752219dc494db16c1df5c37bcce089c4fb1a6c7f651dce6f1b3ff8
Supplementary_Data/Figure_8_population_metadata_sources/retrieval_receipt.json	2777	e72dae44675c009b459e8e23bb8e1a448364f019be6837222796a2367f318680
Supplementary_Data/Figure_S10_TSD_per_locus.tsv	5681	e60a40bafd30a5889baf403ae42ae7abea583b51ff9d840ed8bd631514f9a948
Supplementary_Data/Figure_S17_locus_crosswalk.tsv	2391	2c3434b19f491f5a0fa92c1fe56ce349f773e33f9043b9cce8b829546bdda7f1
Supplementary_Data/Figure_S5_assignment_resolution.tsv	646	09c32c11c91a08f788efd1a4608752bac93f4470f010f9a877d877d46d60d96f
Supplementary_Data/Figure_S6_donor_categories.tsv	11434	6975692fca1722b2685fe7eb7b5fc5ca36da6cad805baf747218632811ef66d6
Supplementary_Data/Figure_S7_boundary_evidence/Fiberseq_cell_type_roster.tsv	5350	01c74d9776b44dd497cdb279e6fb35757e57b52261402520d7b6352faf9dce63
Supplementary_Data/Figure_S7_boundary_evidence/Figure_S7_TSD_per_locus.tsv	5681	e60a40bafd30a5889baf403ae42ae7abea583b51ff9d840ed8bd631514f9a948
Supplementary_Data/Figure_S7_boundary_evidence/Figure_S7_TSD_population_denominators.tsv	680	5636dcf83564c569d22788bef8e2cbd70a1002906c281c07fc53a02afd31357b
Supplementary_Data/Figure_S7_boundary_evidence/Figure_S7_TSD_sequence_pairs.tsv	2975	f17396793746092620af15bba34b33311f8c983532c24c8d3dfaf9e33eea8878
Supplementary_Data/Figure_S7_boundary_evidence/Figure_S7_record_level_boundary_calls.tsv	20836506	7c815669557f40433e17535536fd17bfeed699f67d6f22ea2c5b1af203f85bac
Supplementary_Data/Figure_S7_boundary_evidence/PORTABLE_REPRODUCTION.md	694	30c7467a4137f36ad9f95d843bd4e605e3e545c2bdd98f18f47727885c50f7b0
Supplementary_Data/Figure_S7_boundary_evidence/README.md	3152	ba335230f5e533fc32b32f899756c0d39d4f627f668e30724a959225900df934
Supplementary_Data/Figure_S7_boundary_evidence/comment90_current_boundary_disposition.tsv	521	dc91007a26f066da5b11ad36584ac1c9630c60ee9b0861be1eead19766c0aa24
Supplementary_Data/Figure_S7_boundary_evidence/comment90_retained_terminal_evidence.tsv	317067	1f5cfdc383f51a3f6dfc86da7c2383fdd1fc7a3eb13e616c169210924171c573
Supplementary_Data/Figure_S7_boundary_evidence/manuscript_TSD_unmatched_records.tsv	600126	332f45c1f54e088b24dbebbedd42a57318b8b41d99205df489ffd0c39ef62078
Supplementary_Data/Figure_S7_boundary_evidence/manuscript_terminal_boundary_measurements.tsv	21638492	1b2dbc020e483b0849f5a1d22d753e6f492cab7e7d050eb977e43e0eccf67707
Supplementary_Data/Figure_S7_boundary_evidence/summary.json	2879	978c53d9db06a8be8ff8a3a9fde13cd3bb66d4b68bd43760d409809e6a3441f7
Supplementary_Data/Figure_S9/figure_counts_and_provenance.json	1831	ab89eeabced0f69d7474458823fd4450ee23a265449224cbddfc1f25e0fb63f1
Supplementary_Data/Figure_S9/gag_region_longest_frame_witnesses.tsv	1459305	511f6aa7323cf071f0cad3cf58dbe81fe8eb8b0902b52fc559b69a1b8bf4f67f
Supplementary_Data/Figure_S9/highest_annotation_tiers.tsv	594512	08590732f5eed5785619dc98a8df8e286c9c63d9ef77661d53cd9c6022da5806
Supplementary_Data/Figure_S9/primary_longest_frame_scan.tsv	5210526	c679137beb4f837df6caa86ffac0e933dc49d71e46a848b34c7afab426a5f2d3
Supplementary_Data/Figure_S9/primary_scan_outcomes.tsv	2484743	633e4619e69b8df963e30948af0847b937e393258d193726c1292dafe18cbe61
Supplementary_Data/Functional_refit/artifact_affected_locus_exposure_audit.tsv	240	2799b74678e43f418b2e391a315eac9c603d55370061f99422e2dae95398b680
Supplementary_Data/Functional_refit/artifact_filtered_affected_locus_model_results.tsv	2084	6c27469a6ef601e227fc2fd237184e4fc1638be005e36da66f89e7ec0ecba080
Supplementary_Data/Functional_refit/artifact_filtered_general_burden_model_results.tsv	13843	b4bc780e1626204ebe73dfaf49f8d3c77fb257438dbc208ade2987b369caac39
Supplementary_Data/Functional_refit/artifact_sample_outcome_overlap.tsv	246	e9d6c643cfad1f33e3d7a777d5a7db362ebd069e61edb2ae36aa33c929385ea3
Supplementary_Data/Functional_refit/complete_three_outcome_refit_multiplicity.tsv	37624	4e514531e783414fdb32b4513d30bcb8ef8216ffbe1c5bd423fee306019f4ceb
Supplementary_Data/Functional_refit/old_vs_artifact_filtered_exposure_audit.tsv	1584	44043e2fb3f36d44b8b55cd1ed71a98ca7acda1c91442f5f4d23cdba2ca69e5a
Supplementary_Data/Functional_refit/person_level_artifact_affected_locus_exposures.tsv	6420	e6a2d80d2752638652558a2913862a56689dfda4ecc78c1f4332698682142509
Supplementary_Data/Functional_refit/person_level_general_exposures.tsv	25520	272baec64b09161d12fa788c8096ab5a73f9e537a3794792579eb726990c258c
Supplementary_Data/Functional_refit/phase0_truth_vector_changes.tsv	2644893	2b4ca70b00f1967c988dfabc83fed4538b712d363d54bbbf92dc57d235f43fa6
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_array_sizes.tsv	7742	5e8b9123e668ebf47ee91f3164395d2b076ccf582af6f7a5460d89bba98309c8
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_excluded_public_rows.tsv	212	ef809b9a4aa5b6057a15b78eb7035b0c51ab7461652122ec6a0a6b95cf91755e
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_input_provenance.tsv	308	e3b6de5ea24445e03c703cb5ca1ff76e479c54c018eacaadb4bace9e5c66dd4c
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_positional_orf_criteria.tsv	109	553ce66e8d643ee5a56f83a7d99e0571582d4bb319da6df27ad49fe7cbdedaba
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_positional_orf_summary.tsv	5284	9a987e798dc4a50b8f42cef2ace20882d1f5748b062342747bed3194646b6b5f
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_relative_size_summary.tsv	716	fc40fe313ff25b55216b0c6e8827e5a1de8885b76c0ac53ed84c03023e511a7c
Supplementary_Data/Panel_data/tandem_resolved/hml2_tandem_retained_members.tsv	97547	665b51c05312ac6d809cd53ccb77bc6eb91f5dc8fa16c079c7a1cd4d369e2210
Supplementary_Data/Panel_data/tandem_resolved/independent_positional_verification.tsv	5772	0d82ebf289f7d9e8f18ec728c19b4d54bc487f52f4e84c95f6ded1873124b9d6
Supplementary_Data/Panel_data/variant_positions_resolved/hml2_variant_position_denominators.tsv	155	f495298b7244bd44bb68990b3e59165309c791f780f08a57edd75a04774596c5
Supplementary_Data/Panel_data/variant_positions_resolved/hml2_variant_position_input_provenance.tsv	299	a7677f09731c14b83680cdd468b104fe3e396d7741dbf66338f6f9d59ef51407
Supplementary_Data/Panel_data/variant_positions_resolved/hml2_variant_position_observations.tsv	10514235	83a6031e9e1b2d5a47e93c81f912e68f6fe73d873ecd3b53ba8cd03360bbcbd2
Supplementary_Data/Panel_data/variant_positions_resolved/hml2_variant_position_retained_members.tsv	1344991	218d80e8179b2b7902c91b5ece42ed44ff0a6461a28291594b2b382749261c01
Supplementary_Data/Panel_data/variant_positions_resolved/hml2_variant_position_summary.tsv	59130	1e1eedd17ea2821e3eb2a0e9a66d11ffbe9f7fa5910572057b818265f5bbbd97
Supplementary_Data/Phylogeny/alignment_admission.tsv	8767341	e4c42fe2b3432e960af2808a729ff9ab8e2a85a7e3305762e860a35aac9b1b5a
Supplementary_Data/Phylogeny/alignment_exclusions.tsv	158921	ddf4da96987c326d61e8bd902f780acece5eab810bc15b4ad87d23c402e2b16e
Supplementary_Data/Phylogeny/catalog_source_admission_partition.tsv	10559861	f0b4af1b65dc4bfd72a4e8b0a13f1c27c7f85b1e980a730924de432653fd8b86
Supplementary_Data/Phylogeny/count_authority.json	6944	a2f05044326a1086d92b543a2b6f988eb003e616d1b18fd9aa86d0f82bb48b42
Supplementary_Data/Phylogeny/expanded_ltr_subfamily_assignments.tsv	2912	623015c7755defb77a41a5c1863cfc5e9725ef2eba701c8fa7cf1ec24d9341f4
Supplementary_Data/Phylogeny/focused_ltr_tree.nwk	858	7d86ebb411cd3c00da3c6640e80ab7c5a656419ffd8be4ef111fce470dd79ea1
Supplementary_Data/Phylogeny/focused_main_full_tree_distances.tsv	85539	ed40e17774de613fdf5430e620b6bfc2fafcd89a824128ad93957762bc1b61cc
Supplementary_Data/Phylogeny/focused_main_nearest_neighbors.tsv	974	09bf41ff6eee072fd251ae3e7d707563cce1a537fede317861a60ee1a7ece475
Supplementary_Data/Phylogeny/focused_main_verification.json	5875	fa2a8d50bd0674a786c29f4ec41f4d5302a23d083466a118dcd86d82800f3448
Supplementary_Data/Phylogeny/focused_pol_tree.nwk	771	01b91220fa046386681efdd083e2560b2558860adcbffa09a723d7e7a83fa904
Supplementary_Data/Phylogeny/hml2_pan_ltr_expanded_tree.nwk	10543	9b0caf488caae0dcf8dfd979fa2e186178d7ffa0241d967c72c1ee8ae7c6915d
Supplementary_Data/Phylogeny/hml2_pan_orf_env_tree.nwk	9823	e54fbf04f936359cdb88d1fa0dd27e248b01774f5a776c514e64b6b308bda13f
Supplementary_Data/Phylogeny/hml2_pan_orf_gag_tree.nwk	8193	dd87cfae908cbb9448c8f0ce11867ea09014c43dcb1d8667eb6ea16552e1070d
Supplementary_Data/Phylogeny/hml2_pan_orf_pol_tree.nwk	9144	3c685e86d062ef6a46496c8392e28e1ce5be84f4597d0a4c2928e3d5415231a3
Supplementary_Data/Phylogeny/hml2_pan_orf_pro_tree.nwk	7848	f383acc1a499b27a103c34c904f9bd4bb0b5044544a038550b64c86c9255c68c
Supplementary_Data/Phylogeny/locus_subfamily.tsv	653	b2a14985b0a41a80e4c4ae4bdfb2a7d2a6b17c0689cb9d4cdf1d21b7b3b15169
Supplementary_Data/Phylogeny/region_observations.tsv	22989170	4ed4a0ae1a4095ec4293632ef7043712832f7fbee7e23c6946634d945d4c9a6f
Supplementary_Data/Phylogeny/regional_tree_candidate_distances.tsv	49702	b21853316421dde1388d2d86bf3c76589ce493e52e2df7e61754403edfdef943
Supplementary_Data/Phylogeny/selected_sequence_clusters.fasta	1252132	d16d5319c9c37d8b60e8b7b6bcde5d6139ec47e50e50c88991bede27a54b2fe8
Supplementary_Data/Phylogeny/selected_sequence_clusters.tsv	1304238	678514767b839898e67fe7aaa749dd33332d9cf40834d3e48ca52d2e6705c035
Supplementary_Data/Phylogeny/shared_locus_comparison.json	7202	612a6ecd36be9ea4488047887858bb67b13000f629d31034e829ff7dc70ec9f9
Supplementary_Data/Phylogeny/source_sequence_disambiguation.tsv	654775	f468b93fbfb57376d34596a47206e727f201b59f3f449b8e259034311cb65ee3
Supplementary_Data/Phylogeny/verification.json	36567	70596bb30abae55b92282cfadd9222265a808cc7041a52954dc27340218a7196
Supplementary_Data/README.txt	3279	83aa9cb24241c1c7b8d0b05bbe93bb212d4223c8502068df16c5240c314d9421
Supplementary_Data/Recovered_source_data/direct_cassette_calls.tsv	37220	724319a4db49211d4ed8f74784fda739f8d3644edc68a73fa53eab1c5ad95a57
Supplementary_Data/Recovered_source_data/longest_frame_scan.tsv	10962	e0629e0f4ef17e991db81ac522973e3a7c631fefb6e779ff9bfd999973b722bc
Supplementary_Data/Recovered_source_data/typeII_KCON_projected_rows.tsv	561468	972899b4527e2c83e577f522c95332106ffa49f052b83d2d03ed242a9f130516
Supplementary_Data/Recovered_source_data/verification.json	5312	3124de6e49d60cff5037242f6a77d80bed94b1deb12669c95f27d8530645fb3c
Supplementary_Data/Table_S10a_functional_237_model_results.tsv	43031	2ad330b724a95a1d4f2fe83d720fa5d0ad8b57064224fdd0f2002455311c4edc
Supplementary_Data/Table_S10b_functional_51_refitted_models.tsv	13479	1245a20c4e6d3929ba83a95db05b93f42d0f6b3397c8f9d70992e39641436346
Supplementary_Data/Table_S10c_SLC44A5_disjoint_cohort_estimates.tsv	5934	c71cbe8449261267adbddecca47df9433fcd62716b211faf85fd723e9c9860d7
Supplementary_Data/Table_S10d_anti_CD20_adjusted_state_models.tsv	25919	c415c0f4c20ccd2f74779eb2642b6309a26f6d5c0cf9ecccc8e85a9c9d42b4ab
Supplementary_Data/Table_S10e_MAGE_complete_discovery_family.tsv.gz	72338340	099d0f9fee94b2179cdc95caa617cbf0f9972d563ff8acfe9a9c20ddf849835a
Supplementary_Data/Table_S10f_MAGE_candidate_eligibility_and_aliases.tsv	638102	9706633aa0cfb4b1cbb4141a8ff683c78201d91a1a24acb2fa8c2e50e71349af
Supplementary_Data/Table_S10g_GEUVADIS_complete_SLC44A5_followup_family.tsv	27644	7cb1896210c829553a56ad845544d7b41a95d81eb2acdb1d68f624a49d1ded72
Supplementary_Data/Table_S10h_MAGE_SLC44A5_HC3_sensitivity_models.tsv	1113	493cdb0eacd8a79c39a481e7bc329bf53a366abb4fbe67dd021879efc9956aa2
Supplementary_Data/Table_S11/current_typeI_cells.tsv	854688	ca384fab0cd77032fe20b620a66816281f0110b6f9c0f378d660b337d697e3d3
Supplementary_Data/Table_S11/current_typeI_locus_type_audit.tsv	835	26ad102c6a1f5dea15c6abcdd47ea1bc6ed0b125c1177ab5fbe25e98830cd487
Supplementary_Data/Table_S11/current_typeI_row_evidence_join.tsv	3993649	e27675c41a66ce196548d6b25b229a1f72b5b6c7a23421db57f9fced72b4dd70
Supplementary_Data/Table_S11_direct_TypeI_locus_calls.tsv	835	26ad102c6a1f5dea15c6abcdd47ea1bc6ed0b125c1177ab5fbe25e98830cd487
Supplementary_Data/Table_S12/8q_ape_site_evidence.json	5249	611795f7653b42c4ce6bd6e86be8f36f722c1692ec38a9997c3eab78bbd4bee4
Supplementary_Data/Table_S12/8q_archaic_junction_summary.tsv	627	4e7a8332512a72d96b740e8ef37e310c7f2cf2fbd65dd3d6705b066808b2b67f
Supplementary_Data/Table_S12/archaic_junction_read_witnesses.tsv	44778	dd0ee58a198f168a99a2766d2aea6df37407bb0024c7a22744e9b3075e930a5b
Supplementary_Data/Table_S12/archaic_junction_recount.json	6909	705680263bc0db2d385d1d0e842a48a31e32b90bda01405b4632ff5a8502baf5
Supplementary_Data/Table_S12/reference_sequence_context.json	6437	6b37229a1d3a467818f081aac3e25078cae2c80feefc2df18fdfcb78f81e548e
Supplementary_Data/Table_S13/README.txt	536	df152ef0588b43ae64fb80ea742dd9ec387f2c1e35bff028ff7904fdb09b8b73
Supplementary_Data/Table_S13/analysis_code/type1_drift_state_test_20260914.py	11403	6f32c5571df1a0c62350531c67a3db6e35442270dc2762ddd335b3c6aabc123d
Supplementary_Data/Table_S13/analysis_code/type1_literature_rate_test_20260914.py	4440	29d85b3e74ce959e90f3e860d776c5ca6e6fcea4da4899f5a8406aa76ef486c7
Supplementary_Data/Table_S13/analysis_code/type1_observed_loci_uniformity_20260914.py	4585	982539271b1c6ca96b0e5eed01b8fdacc55d0fbe233ea9d5f127cd643ce06b99
Supplementary_Data/Table_S13/frozen_input.tsv	37025	ffe86712114561a5ea30fa45dc484b6ee880d25dac0f283c504123cacfcd8791
Supplementary_Data/Table_S13/observed_locus_uniformity_numerical_checks.tsv	395	108cf5827f2b5f1b2be210165a331760bafa39acf0749fef4be0b156ef1d21b5
Supplementary_Data/Table_S13/observed_locus_uniformity_per_locus.tsv	115159	8245bdb46369c2cc5a337a2df824bf94c00e9c50a15709878f3318a5d37e136b
Supplementary_Data/Table_S13/observed_locus_uniformity_status.json	722	101c9e124d2318066b3ad81863526d728fd557b3d968f62a7dfd1f6677905ce3
Supplementary_Data/Table_S13/observed_locus_uniformity_summary.tsv	11672	845541c086299ef41abebb37537a5ab9f3f605eb61799271823e7b3827c3a0f2
Supplementary_Data/Table_S14/4q_acrocentric_relationship/13p13__vs__4q35.2_hg38.paf	2768	7b988568209547ecdd26bbb3fc8c6427eec181574e2de8f93605ff2369969789
Supplementary_Data/Table_S14/4q_acrocentric_relationship/15p13a__vs__4q35.2_hg38.paf	336	39a28bdfc1fb21181d4f236e07e3ae297b1afab9a128cfc0fb373c77455400f6
Supplementary_Data/Table_S14/4q_acrocentric_relationship/15p13b__vs__4q35.2_hg38.paf	2082	ebd9229f214f1bbb2a65ebb9dcfc7f81d21509dcbdc93603f13cf179ccbea0ce
Supplementary_Data/Table_S14/4q_acrocentric_relationship/21p13__vs__4q35.2_hg38.paf	255	8af99e4591f4952255c77dd17c47781f58bc79093ddf67ca81528c75f48bd727
Supplementary_Data/Table_S14/4q_acrocentric_relationship/22p13__vs__4q35.2_hg38.paf	268	65e582da4db757cf2038ba48818db560d7a65016ea36d2b258ae14cab250bc0d
Supplementary_Data/Table_S14/4q_acrocentric_relationship/README.txt	427	dd7886cb86fb5a168ee842a8755f280dbcd59c024986cba178eddac1bf4a6877
Supplementary_Data/Table_S14/4q_acrocentric_relationship/pairwise_boundary_homology.tsv	1537	f901981f780f249cbec2628885fc4e7d9251fc37a8c2a4570c1fa1e6633a8830
Supplementary_Data/Table_S14/4q_acrocentric_relationship/regional_sequence_comparisons.tsv	834	b421c31f09d09602ac5e053015ad4706692b20e3cfcec43d8eea4c51a49e5bfe
Supplementary_Data/Table_S14/phylogeny_review/Figure_3.svg	276918	abba41c5534d67695f4cef4c23f5c59886e945b76560223e21e4aa83911a97d3
Supplementary_Data/Table_S14/phylogeny_review/LTR_aligned_sequences.fasta	160240	41495d9a75b5989f065bb6f7929bbae2673bb05c1b7ae54680acf254b1731e90
Supplementary_Data/Table_S14/phylogeny_review/LTR_bootstrap.nwk	11383	2aa4a879b745e28aaea51e9337f0a3407ec0b1990e3f0b939127347bf7c27179
Supplementary_Data/Table_S14/phylogeny_review/METHODS.md	7375	6620b3f1e830e0dbc9185fa4d7987e5adfe0f0354c80f62a5b455242daa770ba
Supplementary_Data/Table_S14/phylogeny_review/PORTABLE_REPRODUCTION.md	694	30c7467a4137f36ad9f95d843bd4e605e3e545c2bdd98f18f47727885c50f7b0
Supplementary_Data/Table_S14/phylogeny_review/Xq28_env_aligned.fasta	37604	7cda997c35178ad0d94291e7b521eec68bba18b13f0d858a25ad3950b0ad1d60
Supplementary_Data/Table_S14/phylogeny_review/Xq28_env_exact_sequences.fasta	37009	57490441eecac71cab2c9a7e7da37e7619bec87e46a011557a7f0b85226896bf
Supplementary_Data/Table_S14/phylogeny_review/Xq28_env_source_observations.tsv	67332	1b3092b3e3f8fa14b31177e2d3ebf44f9c0e93e4961d29c46cda1fa7dc6fe40e
Supplementary_Data/Table_S14/phylogeny_review/Xq28_native_source_files.tsv	166809	d095fd9443834be95e4ae44df4a69aaf4c316027f20b51424e18f8a0db65128c
Supplementary_Data/Table_S14/phylogeny_review/analyze.py	9777	85661cc253f935a8b94f6832ac44c6cbf5153a6062a93f37f1c90a64186637ec
Supplementary_Data/Table_S14/phylogeny_review/bootstrap_metadata.json	696	9a14fa75e9152aaab1a726acd20ffa50f9ac794a5b711912d9a52249bbaa0df3
Supplementary_Data/Table_S14/phylogeny_review/bootstrap_nearest_loci.tsv	3110	04a00c61441bf347054148653ceb24f1ed31eb26889b58919a4992317dca6142
Supplementary_Data/Table_S14/phylogeny_review/bootstrap_nearest_loci_replicates.tsv	342651	877fb4e2fbc6dbf7ff70781c5b72cab68b62cf915e88c26b4cc8e9b616bad9c1
Supplementary_Data/Table_S14/phylogeny_review/bootstrap_splits.tsv	65220	31b7b857a9f01b7104996c3dd655adab0cdea62e955faf5935d4a2b3413bc47f
Supplementary_Data/Table_S14/phylogeny_review/focal_tree_distance_comparisons.tsv	134475	4e36bf5124e3db1a5d253ac1722891784e010912ecd5e3770eed61a9454d0fa7
Supplementary_Data/Table_S14/phylogeny_review/network_sequence_denominators.tsv	2688	7886d32dd4168d925bef25c0c5d6a90a133a73d3d229e00a25deb0771ef21126
Supplementary_Data/Table_S14/phylogeny_review/package.py	3696	a503e814c44d7e7c81d0c281cf2e38581cefdcdaed70b27fbe928c18f0f5f181
Supplementary_Data/Table_S14/phylogeny_review/pairwise_differences_by_region.tsv	5593	b624bcfbb5917424d1aed1143de2bfb238a3d08ed862bdd21e137563fc876c9d
